INFO 2024-08-21 22:16:59,560 autoreload Watching for file changes with StatReloader
DEBUG 2024-08-21 22:27:24,565 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\auth\admin.py first seen with mtime 1712542629.7419343
DEBUG 2024-08-21 22:27:24,565 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\middleware\security.py first seen with mtime 1712542632.9421341
DEBUG 2024-08-21 22:27:24,566 autoreload File D:\Anaconda\Lib\site-packages\docutils\utils\error_reporting.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:27:24,566 autoreload File D:\Anaconda\Lib\site-packages\urllib3\util\timeout.py first seen with mtime 1686163281.0
DEBUG 2024-08-21 22:27:24,566 autoreload File D:\Anaconda\Lib\threading.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,566 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\serializers\__init__.py first seen with mtime 1712542632.6562257
DEBUG 2024-08-21 22:27:24,566 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\middleware\__init__.py first seen with mtime 1712542632.9325874
DEBUG 2024-08-21 22:27:24,567 autoreload File D:\Desktop\学校\大二下\软工\SEGroup6\猫猫就诊\Project\django\app01\views.py first seen with mtime 1724244056.935601
DEBUG 2024-08-21 22:27:24,567 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\sql\where.py first seen with mtime 1712542632.8049674
DEBUG 2024-08-21 22:27:24,567 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\__init__.py first seen with mtime 1714200333.2384222
DEBUG 2024-08-21 22:27:24,567 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\template\exceptions.py first seen with mtime 1712542632.9517722
DEBUG 2024-08-21 22:27:24,567 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\templatetags\i18n.py first seen with mtime 1712542632.975765
DEBUG 2024-08-21 22:27:24,567 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\templatetags\l10n.py first seen with mtime 1712542632.97676
DEBUG 2024-08-21 22:27:24,567 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\backends\base\client.py first seen with mtime 1712542632.6776721
DEBUG 2024-08-21 22:27:24,567 autoreload File D:\Anaconda\Lib\site-packages\chardet\gb2312freq.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:27:24,568 autoreload File D:\Anaconda\Lib\site-packages\docutils\parsers\__init__.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:27:24,568 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\functions\text.py first seen with mtime 1712542632.795967
DEBUG 2024-08-21 22:27:24,568 autoreload File D:\Anaconda\Lib\site-packages\cryptography\hazmat\_oid.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:27:24,568 autoreload File D:\Anaconda\DLLs\_hashlib.pyd first seen with mtime 1694438861.0
DEBUG 2024-08-21 22:27:24,568 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\files\__init__.py first seen with mtime 1712542632.5836961
DEBUG 2024-08-21 22:27:24,569 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\sql\subqueries.py first seen with mtime 1712542632.8039672
DEBUG 2024-08-21 22:27:24,569 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\forms\utils.py first seen with mtime 1712542632.8171902
DEBUG 2024-08-21 22:27:24,569 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\serializers\base.py first seen with mtime 1712542632.657234
DEBUG 2024-08-21 22:27:24,569 autoreload File D:\Anaconda\Lib\json\encoder.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,569 autoreload File D:\Desktop\学校\大二下\软工\SEGroup6\猫猫就诊\Project\django\app01\__init__.py first seen with mtime 1724244056.8986318
DEBUG 2024-08-21 22:27:24,570 autoreload File D:\Anaconda\Lib\numbers.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,570 autoreload File D:\Anaconda\Lib\email\__init__.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,570 autoreload File D:\Anaconda\Lib\site-packages\markdown\util.py first seen with mtime 1676437941.0
DEBUG 2024-08-21 22:27:24,570 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\asgiref\local.py first seen with mtime 1712133554.3556957
DEBUG 2024-08-21 22:27:24,570 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\checks\security\csrf.py first seen with mtime 1712542632.5816834
DEBUG 2024-08-21 22:27:24,570 autoreload File D:\Anaconda\Lib\site-packages\cryptography\hazmat\primitives\asymmetric\dh.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:27:24,571 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\checks\templates.py first seen with mtime 1712542632.5746963
DEBUG 2024-08-21 22:27:24,571 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\deletion.py first seen with mtime 1712542632.7659185
DEBUG 2024-08-21 22:27:24,571 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\pymysql\times.py first seen with mtime 1714355564.9327886
DEBUG 2024-08-21 22:27:24,571 autoreload File D:\Anaconda\Lib\site-packages\urllib3\response.py first seen with mtime 1686163281.0
DEBUG 2024-08-21 22:27:24,571 autoreload File D:\Anaconda\Lib\email\mime\message.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,572 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\http.py first seen with mtime 1712542633.0236013
DEBUG 2024-08-21 22:27:24,572 autoreload File D:\Anaconda\Lib\enum.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,572 autoreload File D:\Anaconda\Lib\site-packages\urllib3\contrib\socks.py first seen with mtime 1686163281.0
DEBUG 2024-08-21 22:27:24,572 autoreload File D:\Anaconda\Lib\subprocess.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,572 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\sql\query.py first seen with mtime 1712542632.8029692
DEBUG 2024-08-21 22:27:24,573 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\indexes.py first seen with mtime 1712542632.769898
DEBUG 2024-08-21 22:27:24,573 autoreload File D:\Anaconda\Lib\site-packages\bcrypt\__init__.py first seen with mtime 1676435206.0
DEBUG 2024-08-21 22:27:24,573 autoreload File D:\Anaconda\Lib\site-packages\idna\package_data.py first seen with mtime 1676424959.0
DEBUG 2024-08-21 22:27:24,573 autoreload File D:\Anaconda\Lib\site-packages\urllib3\_version.py first seen with mtime 1686163281.0
DEBUG 2024-08-21 22:27:24,573 autoreload File D:\Anaconda\Lib\site-packages\chardet\sjisprober.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:27:24,573 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\template\autoreload.py first seen with mtime 1712542632.9441404
DEBUG 2024-08-21 22:27:24,574 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\checks\database.py first seen with mtime 1712542632.5690916
DEBUG 2024-08-21 22:27:24,574 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\deconstruct.py first seen with mtime 1712542633.0126002
DEBUG 2024-08-21 22:27:24,574 autoreload File D:\Anaconda\Lib\site-packages\pytz\lazy.py first seen with mtime 1695132108.0
DEBUG 2024-08-21 22:27:24,574 autoreload File D:\Anaconda\Lib\site-packages\pygments\__init__.py first seen with mtime 1684280248.0
DEBUG 2024-08-21 22:27:24,574 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\sqlparse\filters\__init__.py first seen with mtime 1712133554.2347667
DEBUG 2024-08-21 22:27:24,575 autoreload File D:\Anaconda\Lib\site-packages\markdown\inlinepatterns.py first seen with mtime 1676437941.0
DEBUG 2024-08-21 22:27:24,575 autoreload File D:\Anaconda\Lib\site-packages\pytz\tzinfo.py first seen with mtime 1695132108.0
DEBUG 2024-08-21 22:27:24,575 autoreload File D:\Anaconda\Lib\encodings\gbk.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,575 autoreload File D:\Anaconda\Lib\site-packages\chardet\euckrprober.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:27:24,575 autoreload File D:\Anaconda\Lib\calendar.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,576 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\middleware\csrf.py first seen with mtime 1712542632.9370825
DEBUG 2024-08-21 22:27:24,576 autoreload File D:\Anaconda\Lib\mimetypes.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,576 autoreload File D:\Anaconda\Lib\reprlib.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,576 autoreload File D:\Anaconda\Lib\site-packages\brotli\brotli.py first seen with mtime 1481534721.0
DEBUG 2024-08-21 22:27:24,576 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\forms\boundfield.py first seen with mtime 1712542632.8112032
DEBUG 2024-08-21 22:27:24,576 autoreload File D:\Anaconda\Lib\site-packages\cryptography\hazmat\backends\__init__.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:27:24,577 autoreload File D:\Anaconda\Lib\ast.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,577 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\auth\middleware.py first seen with mtime 1712542629.7529466
DEBUG 2024-08-21 22:27:24,577 autoreload File D:\Anaconda\Lib\site-packages\chardet\gb2312prober.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:27:24,577 autoreload File D:\Anaconda\Lib\asyncio\sslproto.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,577 autoreload File D:\Anaconda\Lib\http\cookiejar.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,578 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\staticfiles\views.py first seen with mtime 1712542632.5367112
DEBUG 2024-08-21 22:27:24,578 autoreload File D:\Anaconda\Lib\site-packages\markdown\extensions\__init__.py first seen with mtime 1676437941.0
DEBUG 2024-08-21 22:27:24,578 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\admin\options.py first seen with mtime 1712542628.7129612
DEBUG 2024-08-21 22:27:24,578 autoreload File D:\Anaconda\Lib\html\__init__.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,578 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\admin\views\autocomplete.py first seen with mtime 1712542629.4425714
DEBUG 2024-08-21 22:27:24,579 autoreload File D:\Anaconda\Lib\site-packages\idna\__init__.py first seen with mtime 1676424959.0
DEBUG 2024-08-21 22:27:24,579 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\utils\representation.py first seen with mtime 1714200333.563644
DEBUG 2024-08-21 22:27:24,579 autoreload File D:\Desktop\学校\大二下\软工\SEGroup6\猫猫就诊\Project\django\app01\apps.py first seen with mtime 1724244056.916689
DEBUG 2024-08-21 22:27:24,579 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\template\backends\__init__.py first seen with mtime 1712542632.9597607
DEBUG 2024-08-21 22:27:24,579 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\backends\mysql\creation.py first seen with mtime 1712542632.6962311
DEBUG 2024-08-21 22:27:24,580 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\migrations\state.py first seen with mtime 1712542632.7508802
DEBUG 2024-08-21 22:27:24,580 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\sqlparse\engine\__init__.py first seen with mtime 1712133554.2307663
DEBUG 2024-08-21 22:27:24,580 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\expressions.py first seen with mtime 1712542632.7688832
DEBUG 2024-08-21 22:27:24,580 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\http\multipartparser.py first seen with mtime 1712542632.929606
DEBUG 2024-08-21 22:27:24,580 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\corsheaders\checks.py first seen with mtime 1714130969.4993382
DEBUG 2024-08-21 22:27:24,581 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\pymysql\_auth.py first seen with mtime 1714355564.9171362
DEBUG 2024-08-21 22:27:24,581 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\sites\shortcuts.py first seen with mtime 1712542632.2594113
DEBUG 2024-08-21 22:27:24,581 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\http\request.py first seen with mtime 1712542632.930606
DEBUG 2024-08-21 22:27:24,581 autoreload File D:\Anaconda\Lib\site-packages\chardet\eucjpprober.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:27:24,581 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\template\backends\base.py first seen with mtime 1712542632.960774
DEBUG 2024-08-21 22:27:24,582 autoreload File D:\Anaconda\Lib\site-packages\markdown\__init__.py first seen with mtime 1676437941.0
DEBUG 2024-08-21 22:27:24,582 autoreload File D:\Anaconda\Lib\site-packages\pygments\regexopt.py first seen with mtime 1684280248.0
DEBUG 2024-08-21 22:27:24,582 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\sessions\backends\__init__.py first seen with mtime 1712542631.958877
DEBUG 2024-08-21 22:27:24,582 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\admin\views\decorators.py first seen with mtime 1712542629.4435713
DEBUG 2024-08-21 22:27:24,582 autoreload File D:\Anaconda\Lib\site-packages\docutils\parsers\rst\states.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:27:24,582 autoreload File D:\Anaconda\Lib\asyncio\locks.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,583 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\fields\related_lookups.py first seen with mtime 1712542632.7879102
DEBUG 2024-08-21 22:27:24,583 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\transaction.py first seen with mtime 1712542632.668226
DEBUG 2024-08-21 22:27:24,583 autoreload File D:\Anaconda\Lib\site-packages\chardet\big5prober.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:27:24,583 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\sqlparse\engine\grouping.py first seen with mtime 1712133554.2327647
DEBUG 2024-08-21 22:27:24,583 autoreload File D:\Anaconda\Lib\site-packages\pygments\token.py first seen with mtime 1684280248.0
DEBUG 2024-08-21 22:27:24,584 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\inspect.py first seen with mtime 1712542633.0246012
DEBUG 2024-08-21 22:27:24,584 autoreload File D:\Anaconda\Lib\keyword.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,584 autoreload File D:\Anaconda\Lib\traceback.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,584 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\staticfiles\finders.py first seen with mtime 1712542632.529712
DEBUG 2024-08-21 22:27:24,584 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\sessions\backends\base.py first seen with mtime 1712542631.9608772
DEBUG 2024-08-21 22:27:24,585 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\translation\trans_real.py first seen with mtime 1712542633.048123
DEBUG 2024-08-21 22:27:24,585 autoreload File D:\Anaconda\Lib\site-packages\requests\adapters.py first seen with mtime 1690400596.0
DEBUG 2024-08-21 22:27:24,585 autoreload File D:\Anaconda\Lib\_compat_pickle.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:27:24,585 autoreload File D:\Anaconda\Lib\json\__init__.py first seen with mtime 1714210089.3865206
DEBUG 2024-08-21 22:27:24,585 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\messages\utils.py first seen with mtime 1712542631.4327307
DEBUG 2024-08-21 22:27:24,585 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\backends\base\base.py first seen with mtime 1712542632.676227
